WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	Estimates Start After
001	POLVOIL	World	Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne		U.S. dollars	Units		2,144.462	1,956.694	1,872.442	1,872.475	1,855.757	1,938.035	2,104.032	2,278.957	2,299.330	2,442.766	3,212.484	3,184.862	3,177.944	2,703.635	3,148.844	4,499.513	5,965.181	4,236.483	3,227.048	3,650.438	2,980.116	2,667.275	2,900.510	3,796.767	4,630.934	5,519.156	5,487.695	4,561.026	4,167.453	3,509.331	3,171.265	3,070.338	3,135.685	3,816.687	3,911.756	4,927.056	4,395.280	4,395.280	4,395.280	4,395.280	4,395.280	4,395.280	
001	PFISH	World	Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne		U.S. dollars	Units		1,013.513	939.337	710.782	909.198	749.795	548.337	576.712	647.554	703.572	647.964	651.355	525.392	517.720	404.519	403.158	521.471	629.266	645.954	708.997	433.111	452.090	530.051	645.556	650.196	692.898	744.228	1,074.279	1,185.458	1,160.189	1,255.852	1,739.219	1,519.251	1,624.302	1,710.508	1,921.471	1,759.212	1,555.300	1,555.300	1,555.300	1,555.300	1,555.300	1,555.300	
001	PGNUTS	World	Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne		U.S. dollars	Units		1,394.643	1,418.139	933.271	1,088.722	943.515	774.948	855.708	595.461	640.762	788.533	1,065.561	1,069.457	649.324	927.639	921.029	816.673	810.112	874.209	795.104	762.640	785.509	753.254	654.928	855.903	910.000	769.105	828.856	1,177.468	1,567.720	994.615	1,239.384	1,724.038	1,688.203	2,314.466	2,148.265	1,946.212	1,806.890	1,806.890	1,806.890	1,806.890	1,806.890	1,806.890	
001	PMEATW	World	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100			94.728	97.722	116.297	103.773	101.316	98.517	104.333	106.297	91.666	87.470	104.409	99.588	82.267	90.836	83.208	79.295	94.504	86.468	71.407	71.420	79.374	85.301	79.045	81.571	100.720	100.000	95.456	99.351	103.240	98.016	117.209	134.495	133.287	136.842	160.483	137.438	119.612	115.851	115.851	115.851	115.851	115.851	
001	PBEEF	World	Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound		U.S. cents	Units		125.190	112.122	108.392	110.672	103.109	97.669	94.983	108.175	114.172	116.463	116.267	120.834	111.336	118.738	105.818	86.502	80.970	84.168	78.295	83.139	87.789	96.541	95.404	89.735	113.907	118.729	115.635	118.038	121.103	119.623	152.475	183.178	187.943	183.588	224.058	200.494	156.500	143.940	143.940	143.940	143.940	143.940	
001	PLAMB	World	Lamb, frozen carcass Smithfield London, US cents per pound		U.S. cents	Units		131.166	124.977	108.649	87.884	87.702	83.558	92.571	98.447	109.456	105.313	121.143	104.875	115.422	124.117	125.667	113.242	145.461	150.281	116.012	115.819	112.854	130.248	146.043	159.813	165.764	160.920	153.605	161.709	170.724	146.943	145.689	149.202	100.938	106.658	130.606	107.875	95.540	95.540	95.540	95.540	95.540	95.540	
001	PPORK	World	Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound		U.S. cents	Units		82.062	98.201	144.028	116.321	113.125	112.414	123.548	118.329	77.541	63.930	100.546	88.999	56.483	64.518	56.409	62.795	92.485	72.858	45.617	44.405	59.287	61.433	47.260	53.400	71.008	67.687	63.874	63.666	64.649	55.778	74.447	89.063	82.795	86.546	102.814	67.911	63.008	63.768	63.768	63.768	63.768	63.768	
001	PPOULT	World	Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound		U.S. cents	Units		34.343	35.107	34.464	35.016	39.635	38.011	41.981	41.202	45.491	49.874	49.083	47.904	47.965	54.676	55.284	55.482	62.312	60.989	63.154	59.965	59.450	63.627	63.082	66.210	75.728	73.902	69.226	78.183	84.616	85.629	85.847	87.377	94.303	103.838	110.133	114.669	112.520	112.520	112.520	112.520	112.520	112.520	
001	PSEAFW	World	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100			179.077	162.992	157.422	141.736	127.154	132.975	152.694	182.791	169.400	130.118	136.704	127.455	137.673	123.213	125.577	123.361	107.230	104.830	104.041	98.781	101.308	86.439	78.313	81.223	85.679	100.000	119.355	108.951	116.066	115.086	140.374	139.308	113.257	160.086	162.009	131.736	137.367	123.466	115.389	115.389	115.389	115.389	
001	PSALM	World	Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram		U.S. dollars	Units		7.982	7.249	6.637	5.803	5.254	5.582	6.476	8.059	7.302	5.377	5.902	5.363	5.901	5.010	5.012	4.776	4.111	3.726	3.719	3.569	3.646	2.891	2.937	2.993	3.343	4.063	5.062	4.545	4.848	4.923	6.148	5.910	4.768	6.759	6.600	5.306	5.903	5.193	4.780	4.780	4.780	4.780	
001	PSHRI	World	Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram		U.S. dollars	Units		11.519	10.649	13.889	14.211	12.272	11.971	13.095	12.635	13.356	12.557	10.692	11.345	11.188	12.703	13.877	15.092	13.516	16.116	15.789	14.607	15.127	15.083	10.517	11.440	10.221	10.338	10.238	10.096	10.685	9.451	10.114	11.931	10.065	14.028	16.571	14.082	11.020	11.020	11.020	11.020	11.020	11.020	
001	PSUGAW	World	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100			221.171	135.994	78.045	78.570	55.135	47.061	62.859	70.311	95.654	112.568	113.892	92.031	92.536	95.278	109.926	118.779	109.409	106.639	90.168	71.442	81.743	82.233	69.539	76.238	82.977	100.000	132.484	101.743	116.633	151.843	172.002	210.768	175.211	147.969	146.265	118.316	121.997	123.704	124.204	124.204	124.204	124.204	
001	PSUGAISA	World	Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound		U.S. cents	Units		28.669	16.893	8.406	8.465	5.203	4.054	6.052	6.757	10.194	12.806	12.511	8.976	9.070	10.021	12.110	13.278	11.955	11.402	8.918	6.265	8.080	8.232	6.237	6.926	7.545	10.070	14.788	9.957	12.452	18.150	20.891	26.236	21.375	17.709	17.126	13.239	13.938	14.200	14.275	14.275	14.275	14.275	
001	PSUGAUSA	World	Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound		U.S. cents	Units		30.032	19.730	19.924	22.039	21.740	20.353	20.952	21.832	22.121	22.805	23.253	21.553	21.300	21.612	22.032	23.055	22.363	21.934	22.063	21.140	19.396	21.338	20.941	21.500	20.571	21.068	22.119	20.763	21.323	24.336	31.051	37.572	28.895	21.215	24.865	24.851	25.655	25.425	25.400	25.400	25.400	25.400	
001	PSUGAEEC	World	Sugar, European import price, CIF Europe, US cents per pound		U.S. cents	Units		22.086	18.928	18.119	17.566	16.034	16.122	18.604	21.438	23.815	22.753	26.453	29.425	29.361	24.976	25.468	26.247	25.969	27.232	27.543	26.909	25.210	23.944	24.978	27.177	30.460	30.262	30.640	33.284	30.816	26.015	25.713	26.665	26.361	26.012	27.394	25.424	23.950	23.950	23.950	23.950	23.950	23.950	
001	PBANSOP	World	Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne		U.S. dollars	Units		375.173	401.501	374.805	428.808	369.478	378.071	381.725	393.067	478.133	546.792	540.850	559.462	473.083	443.026	439.791	445.103	469.584	522.560	492.185	373.918	422.274	584.695	527.612	375.191	524.836	576.772	682.850	676.925	843.630	847.951	881.418	975.914	984.282	926.354	931.875	958.709	1,037.560	1,037.560	1,037.560	1,037.560	1,037.560	1,037.560	
001	PORANG	World	Oranges, miscellaneous oranges French import price, US$ per metric tonne		U.S. dollars	Units		400.175	405.728	384.567	373.200	352.393	398.408	393.731	455.984	453.407	445.426	531.061	520.951	489.241	432.494	411.340	531.467	491.668	458.963	442.401	438.227	363.213	595.498	564.532	682.977	857.523	874.674	829.185	956.681	1,107.307	909.039	1,033.203	891.100	867.958	967.320	782.510	675.027	689.410	689.410	689.410	689.410	689.410	689.410	
001	PBEVEW	World	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100			166.810	131.437	128.410	142.531	165.304	145.955	162.117	122.978	117.180	96.980	86.388	80.438	71.777	75.872	124.507	126.500	106.114	130.523	119.422	92.701	75.683	65.626	81.584	85.486	84.698	100.000	108.378	123.308	152.001	154.422	176.230	205.544	167.371	147.431	178.020	172.587	146.415	146.660	148.214	148.214	148.214	148.214	
001	PCOFFW	World	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100			186.984	141.932	153.977	158.616	175.242	164.268	209.038	132.828	140.383	111.416	87.246	81.402	65.323	75.628	164.913	170.257	123.695	157.903	131.143	102.931	76.090	53.056	54.631	61.901	69.976	100.000	111.525	129.134	149.762	131.497	165.411	230.969	180.087	147.425	184.990	153.740	111.481	116.946	120.253	120.253	120.253	120.253	
001	PCOFFOTM	World	Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units		154.195	128.090	139.721	131.690	144.165	145.563	192.738	112.292	135.101	106.963	89.148	85.027	63.659	69.941	148.529	149.406	120.244	185.020	132.399	101.674	85.046	61.909	60.365	64.045	80.086	114.329	113.971	123.253	138.114	141.595	194.365	273.209	187.609	141.057	202.848	160.485	122.580	125.463	131.463	131.463	131.463	131.463	
001	PCOFFROB	World	Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound		U.S. cents	Units		147.147	102.913	111.042	124.117	138.183	121.243	148.323	102.338	95.107	75.689	54.987	49.833	43.624	53.495	119.815	126.826	82.844	80.700	83.926	67.654	42.155	27.320	30.820	38.382	37.279	53.368	70.276	88.297	106.240	77.127	84.103	115.996	110.641	100.529	105.600	94.196	63.370	68.963	68.963	68.963	68.963	68.963	
001	PCOCO	World	Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne		U.S. dollars	Units		2,603.417	2,076.550	1,741.815	2,118.695	2,395.724	2,254.555	2,068.306	1,997.758	1,583.750	1,242.198	1,268.000	1,192.613	1,099.420	1,111.271	1,395.682	1,432.542	1,455.250	1,618.743	1,676.003	1,135.049	903.906	1,088.376	1,779.041	1,753.072	1,550.744	1,544.661	1,590.618	1,958.111	2,572.759	2,895.025	3,130.600	2,978.493	2,377.070	2,439.094	3,062.768	3,135.166	2,935.415	2,838.750	2,838.750	2,838.750	2,838.750	2,838.750	
001	PTEA	World	Tea, Mombasa, Kenya, Auction Price, US cents per kilogram		U.S. cents	Units		222.792	201.916	193.169	232.464	345.672	198.364	192.850	170.743	178.972	201.175	203.207	184.236	199.741	185.635	183.319	164.156	177.165	237.189	238.563	232.357	248.117	198.123	179.188	194.326	198.151	216.379	241.700	211.929	269.506	313.957	316.737	346.161	348.915	265.992	237.858	340.387	319.830	319.830	319.830	319.830	319.830	319.830	
001	PRAWMW	World	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100			71.807	63.755	60.654	64.880	71.920	61.225	68.113	88.757	95.328	99.101	102.218	93.866	92.691	105.661	116.289	120.076	115.790	111.556	94.010	93.249	98.406	95.057	94.859	95.421	99.291	100.000	108.728	114.165	113.367	93.929	125.108	153.504	134.032	136.200	138.787	120.050	107.719	108.127	108.571	108.571	108.571	108.571	
001	PTIMBW	World	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100			44.926	38.865	43.993	40.197	42.219	37.736	42.123	54.302	55.548	62.870	69.006	72.054	80.697	107.462	108.603	102.168	104.035	96.603	82.010	91.402	89.915	82.421	81.363	85.671	95.554	100.000	107.936	106.736	108.828	101.164	101.088	110.820	107.368	107.281	109.305	104.491	104.146	104.146	104.146	104.146	104.146	104.146	
001	PHARDW	World	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100			52.063	42.483	39.087	34.984	43.460	31.535	37.304	64.215	64.118	74.372	78.570	82.242	93.514	137.978	133.937	116.643	115.898	105.433	75.454	91.437	91.681	75.470	78.882	85.993	90.848	100.000	114.915	125.180	137.561	127.941	131.141	157.430	146.297	135.653	136.983	124.791	120.587	120.587	120.587	120.587	120.587	120.587	
001	PLOGSK	World	Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter		U.S. dollars	Units		141.509	101.594	101.935	91.235	113.340	82.240	97.285	167.465	167.213	167.338	160.281	179.628	196.691	388.980	316.322	257.682	252.146	237.742	162.860	187.025	190.063	159.876	162.403	187.152	197.256	203.120	239.429	267.981	292.297	287.203	278.172	390.512	360.510	305.434	282.041	246.016	251.760	251.760	251.760	251.760	251.760	251.760	
001	PSAWMAL	World	Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter		U.S. dollars	Units		293.450	258.791	226.311	202.556	251.630	182.584	215.986	371.797	371.235	467.709	517.118	524.760	607.212	758.242	821.441	740.190	740.887	662.329	484.155	601.107	599.176	488.462	517.095	549.621	581.294	659.382	749.343	806.297	889.092	805.524	848.272	939.447	876.342	852.798	897.942	833.251	785.620	785.620	785.620	785.620	785.620	785.620	
001	PSOFTW	World	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100			40.978	36.865	46.707	43.080	41.532	41.166	44.789	48.819	50.808	56.508	63.716	66.418	73.607	90.582	94.590	94.161	97.473	91.719	85.636	91.382	88.939	86.267	82.736	85.493	98.158	100.000	104.075	96.534	92.934	86.352	84.464	85.039	85.834	91.588	93.996	93.263	95.052	95.052	95.052	95.052	95.052	95.052	
001	PLOGORE	World	Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter		U.S. dollars	Units		80.810	72.699	89.433	78.215	73.427	72.295	75.217	88.597	103.407	106.208	123.561	125.671	152.465	217.934	201.231	193.839	204.074	185.306	159.101	164.544	180.775	157.724	145.918	145.569	173.681	181.543	187.003	151.261	147.323	136.651	141.460	149.986	147.997	164.536	174.252	160.632	152.930	152.930	152.930	152.930	152.930	152.930	
001	PSAWORE	World	Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter		U.S. dollars	Units		132.148	118.884	151.624	141.444	137.100	136.073	149.333	160.300	162.652	184.184	206.256	216.172	234.644	277.441	299.553	300.616	309.914	294.128	279.815	300.547	284.807	282.828	273.251	284.304	323.974	328.336	342.441	325.911	313.123	291.035	281.762	280.854	284.747	301.362	307.274	309.455	319.420	319.420	319.420	319.420	319.420	319.420	
001	PCOTTIND	World	Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound		U.S. cents	Units		93.733	83.966	72.506	84.098	80.935	59.922	47.937	74.768	63.518	75.945	82.559	76.907	57.934	58.019	79.716	98.301	80.540	79.229	65.530	53.126	59.048	47.997	46.260	63.444	62.006	55.168	58.052	63.284	71.400	62.752	103.545	154.608	89.241	90.401	83.097	70.417	57.878	59.325	62.100	62.100	62.100	62.100	
001	PWOOLW	World	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100			103.579	99.873	90.376	84.829	85.761	78.819	79.571	110.118	154.231	129.097	109.421	78.713	75.308	63.933	91.046	103.093	87.781	96.465	71.647	69.932	78.052	75.971	101.374	114.839	104.706	100.000	103.586	143.877	137.837	115.057	152.936	234.166	214.896	196.322	178.001	162.334	163.734	163.734	163.734	163.734	163.734	163.734	
001	PWOOLF	World	Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units		719.135	737.598	689.504	650.031	672.999	596.410	560.478	858.869	1,402.540	1,115.676	972.694	669.480	600.080	463.258	745.325	775.310	651.588	759.844	552.814	619.250	733.542	623.436	644.408	702.040	713.280	677.727	715.930	972.884	968.210	778.454	1,023.233	1,638.180	1,345.332	1,197.749	1,074.381	1,005.754	1,014.230	1,014.230	1,014.230	1,014.230	1,014.230	1,014.230	
001	PWOOLC	World	Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram		U.S. cents	Units		538.432	490.396	429.416	401.206	395.315	377.705	408.410	511.016	585.778	528.273	430.136	329.104	341.198	319.728	399.587	497.143	428.878	442.794	336.389	276.471	280.979	332.432	565.652	658.991	553.201	530.610	540.584	764.868	709.208	611.360	820.123	1,209.197	1,212.567	1,128.139	1,030.413	922.834	930.920	930.920	930.920	930.920	930.920	930.920	
