WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	Estimates Start After
001	PPOULTW	World	Poultry (chicken), Price index Whole bird spot price, Georgia docks		Index, 2005=100			46.471	47.504	46.635	47.381	53.632	51.434	56.807	55.753	61.556	67.487	66.417	64.821	64.903	73.985	74.808	75.076	84.318	82.526	85.457	81.141	80.444	86.097	85.359	89.592	102.471	100.000	93.673	105.792	114.497	115.868	115.590	113.664	n/a	n/a	n/a	n/a	
001	PSEAFW	World	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100			177.415	162.164	158.457	141.202	127.761	135.848	153.538	185.991	172.768	126.246	140.958	127.911	140.285	124.639	126.830	126.078	110.304	105.643	107.100	100.810	107.047	83.427	82.503	82.448	86.987	100.000	120.547	112.777	113.433	113.712	133.263	130.545	n/a	n/a	n/a	n/a	
001	PSALMW	World	Fish (salmon), Price index Farm Bred Norwegian Salmon, export price		Index, 2005=100			196.455	178.400	163.343	142.827	129.316	137.382	159.375	198.347	179.723	132.333	145.248	132.001	145.233	123.292	123.343	117.537	101.180	91.700	91.521	87.849	89.729	71.158	72.297	73.658	82.288	100.000	124.566	111.852	119.328	121.160	148.263	142.745	n/a	n/a	n/a	n/a	
001	PSHRIW	World	Shrimp, Price index Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan		Index, 2005=100			103.343	98.998	139.452	134.882	121.711	129.880	130.830	137.923	145.712	102.566	124.266	112.002	121.036	129.880	140.392	159.306	145.796	159.886	167.707	151.232	174.419	131.157	122.207	116.645	105.268	100.000	104.913	116.373	90.500	84.736	74.905	83.083	n/a	n/a	n/a	n/a	
001	PSUGAW	World	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100			221.171	135.994	78.045	78.570	55.135	47.061	62.859	70.311	95.654	112.568	113.892	90.670	91.841	98.028	112.338	123.118	113.936	107.692	89.877	71.444	81.763	82.233	69.539	76.223	82.976	100.000	132.482	101.743	116.633	151.780	164.040	142.953	n/a	n/a	n/a	n/a	
001	PSUGAISAW	World	Sugar, Price index Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position		Index, 2005=100			284.694	167.748	83.472	84.060	51.662	40.259	60.095	67.096	101.231	127.166	124.236	89.137	90.066	99.508	120.251	131.857	118.719	113.229	88.560	62.210	80.235	81.742	61.935	68.774	74.925	100.000	146.854	98.872	123.654	180.239	196.095	168.815	n/a	n/a	n/a	n/a	
001	PSUGAUSAW	World	Sugar, Price index U.S. import price, contract no.14 nearest futures position		Index, 2005=100			142.544	93.648	94.569	104.608	103.188	96.606	99.450	103.623	104.996	108.243	110.367	102.298	101.101	102.580	104.574	109.432	106.146	104.109	104.719	100.338	92.064	101.278	99.394	102.048	97.640	100.000	104.989	98.551	101.211	115.508	140.282	110.355	n/a	n/a	n/a	n/a	
001	PSUGAEECW	World	Sugar, Price Index CIF Europe		Index, 2005=100			73.179	62.717	60.037	58.202	53.128	53.418	61.643	71.033	78.910	75.389	87.649	91.995	94.349	93.106	93.434	103.420	103.225	94.036	89.894	88.928	83.381	79.123	82.536	89.743	100.646	100.000	101.239	109.988	101.828	85.721	85.684	82.835	n/a	n/a	n/a	n/a	
001	PBANSOPW	World	Bananas, Price Index Central American and Ecuador, FOB U.S. Ports		Index, 2005=100			65.047	69.612	64.983	74.346	64.060	65.549	66.183	68.149	82.898	94.802	93.772	96.999	82.023	76.811	76.250	77.171	81.416	90.601	85.334	64.829	73.213	101.374	91.477	65.050	90.995	100.000	118.392	117.365	146.268	147.017	156.860	147.805	n/a	n/a	n/a	n/a	
001	PORANGW	World	Oranges, Price Index miscellaneous oranges French import price		Index, 2005=100			47.511	48.170	45.658	44.308	41.838	47.301	46.746	54.137	53.831	52.883	63.051	61.850	58.085	51.348	48.837	63.099	58.374	54.491	52.524	52.029	43.123	70.701	67.024	81.095	101.457	100.000	97.931	113.794	131.466	107.924	137.217	118.132	n/a	n/a	n/a	n/a	
001	PBEVEW	World	Commodity Beverage Price Index includes Coffee, Tea, and Cocoa		Index, 2005=100			166.810	131.437	128.410	142.531	165.304	145.955	162.117	122.978	117.180	96.980	86.388	80.438	71.777	75.872	124.507	126.500	106.114	130.523	119.422	92.701	75.683	65.626	81.584	85.486	84.698	100.000	108.378	123.308	152.001	154.422	172.480	141.054	n/a	n/a	n/a	n/a	
001	PCOFFW	World	Commodity Coffee Price Index includes Other Mild Arabicas and Robusta		Index, 2005=100			186.984	141.932	153.977	158.616	175.242	164.268	209.038	132.828	140.383	111.416	87.246	81.402	65.323	75.628	164.913	170.257	123.695	157.903	131.143	102.931	76.090	53.056	54.631	61.901	69.976	100.000	111.525	129.134	149.762	131.497	143.439	128.899	n/a	n/a	n/a	n/a	
001	PCOFFOTMW	World	Coffee, Price index Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York		Index, 2005=100			134.870	112.036	122.210	115.185	126.097	127.319	168.582	98.218	118.169	93.557	77.975	74.371	55.680	61.175	129.914	130.681	105.174	161.831	115.805	88.931	74.387	54.150	52.800	56.018	70.048	100.000	99.687	107.806	120.804	123.849	146.411	122.454	n/a	n/a	n/a	n/a	
001	PCOFFROBW	World	Coffee, Price index Robusta, International Coffee Organization New York cash price, ex-dock New York		Index, 2005=100			275.719	192.834	208.067	232.566	258.922	227.181	277.922	191.757	178.208	141.824	103.032	93.375	81.742	100.238	224.506	237.643	155.232	151.213	157.259	126.768	78.990	51.192	57.750	71.918	69.851	100.000	131.682	165.448	199.069	144.519	138.378	139.875	n/a	n/a	n/a	n/a	
001	PCOCOW	World	Cocoa beans, Price Index International Cocoa Organization cash price, CIF US and European ports		Index, 2005=100			168.543	134.434	112.764	137.162	155.097	145.958	133.900	129.333	102.531	80.419	82.089	77.209	71.175	71.943	90.355	92.741	94.212	104.796	108.503	73.482	58.518	70.460	115.174	113.492	100.394	100.000	102.975	126.766	166.558	187.421	223.649	168.322	n/a	n/a	n/a	n/a	
001	PTEAW	World	Tea, Price index Mombasa, Kenya, Auction Price		Index, 2005=100			102.963	93.316	89.273	107.434	159.752	91.674	89.126	78.909	82.712	92.973	93.912	85.145	92.311	85.792	84.721	75.865	81.877	109.617	110.252	107.384	114.667	91.563	82.811	89.808	91.576	100.000	111.702	97.943	124.552	145.095	138.735	113.227	n/a	n/a	n/a	n/a	
001	PRAWMW	World	Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices		Index, 2005=100			71.891	63.826	60.718	64.937	71.991	61.276	68.174	88.861	95.433	99.228	102.356	94.008	92.854	105.879	116.514	120.277	115.990	111.736	94.141	93.410	98.566	95.189	94.997	95.578	99.476	100.000	108.813	114.234	113.345	94.076	116.592	110.084	n/a	n/a	n/a	n/a	
001	PTIMBW	World	Commodity Timber Index includes Hardwood and Softwood Price Indices		Index, 2005=100			45.118	39.029	44.140	40.328	42.381	37.854	42.263	54.542	55.788	63.162	69.322	72.379	81.070	107.963	109.120	102.628	104.494	97.016	82.309	91.770	90.283	82.722	81.680	86.032	95.978	100.000	108.130	106.895	108.777	101.501	94.526	103.311	n/a	n/a	n/a	n/a	
001	PHARDW	World	Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices		Index, 2005=100			52.602	42.942	39.498	35.352	43.917	31.866	37.696	64.889	64.791	75.190	79.458	83.155	94.562	139.385	135.389	117.934	117.186	106.593	76.294	92.469	92.713	76.315	79.771	87.006	92.037	100.000	115.461	125.628	137.420	128.889	128.314	128.746	n/a	n/a	n/a	n/a	
001	PLOGSKW	World	Hard Logs, Price Index Best quality Malaysian meranti, import price Japan		Index, 2005=100			69.991	50.249	50.418	45.126	56.059	40.676	48.118	82.829	82.704	82.766	79.276	88.845	97.285	192.392	156.455	127.451	124.713	117.589	80.552	92.504	94.006	79.076	80.326	92.548	97.635	100.000	117.947	132.550	143.770	141.384	129.481	137.006	n/a	n/a	n/a	n/a	
001	PSAWMALW	World	Hard Sawnwood, Price Index Dark Red Meranti, select and better quality, C&F U.K port		Index, 2005=100			45.135	39.804	34.808	31.154	38.702	28.083	33.220	57.185	57.099	71.937	79.536	80.712	93.393	116.623	126.343	113.846	113.954	101.871	74.466	92.455	92.158	75.129	79.533	84.626	89.633	100.000	114.393	122.655	134.693	123.523	127.813	125.199	n/a	n/a	n/a	n/a	
001	PSOFTW	World	Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices		Index, 2005=100			40.978	36.865	46.707	43.080	41.532	41.166	44.789	48.819	50.808	56.508	63.716	66.418	73.607	90.582	94.590	94.161	97.473	91.719	85.636	91.382	88.939	86.267	82.736	85.493	98.158	100.000	104.075	96.534	92.934	86.352	75.836	89.242	n/a	n/a	n/a	n/a	
001	PLOGOREW	World	Soft Logs, Price index Average Export price from the U.S. for Douglas Fir		Index, 2005=100			44.513	40.045	49.263	43.083	40.446	39.823	41.432	48.802	56.960	58.503	68.062	69.224	83.983	120.046	110.845	106.773	112.411	102.073	87.638	90.637	99.577	86.880	80.377	80.184	95.669	100.000	103.008	83.320	81.151	75.272	67.418	82.625	n/a	n/a	n/a	n/a	
001	PSAWOREW	World	Soft Sawnwood, Price Index average export price of Douglas Fir, U.S. Price		Index, 2005=100			40.248	36.208	46.180	43.079	41.756	41.443	45.482	48.822	49.538	56.096	62.819	65.839	71.465	84.499	91.234	91.557	94.389	89.582	85.222	91.536	86.743	86.140	83.223	86.589	98.671	100.000	104.296	99.262	95.367	88.639	77.574	90.609	n/a	n/a	n/a	n/a	
001	PCOTTINDW	World	Cotton, Price index Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool		Index, 2005=100			169.904	152.200	131.427	152.440	146.706	108.616	86.892	135.528	115.136	137.661	149.650	139.404	105.013	105.168	144.496	178.184	145.989	143.613	118.783	96.298	107.032	87.001	83.853	115.000	112.394	100.000	105.228	114.710	129.422	113.747	154.082	145.011	n/a	n/a	n/a	n/a	
001	PWOOLW	World	Commodity Wool Index includes Coarse and Fine Wool Price Indices		Index, 2005=100			103.579	99.873	90.376	84.829	85.761	78.819	79.571	110.118	154.231	129.097	109.421	78.713	75.308	63.933	91.046	103.093	87.781	96.465	71.647	69.932	78.052	75.971	101.374	114.839	104.706	100.000	103.586	143.877	137.837	115.057	144.580	139.523	n/a	n/a	n/a	n/a	
001	PWOOLFW	World	Wool, Price index fine, 19 micron, Australian Wool Exchange spot quote		Index, 2005=100			106.110	108.834	101.738	95.913	99.302	88.001	82.700	126.728	206.948	164.620	143.523	98.783	88.543	68.355	109.974	114.399	96.143	112.117	81.569	91.372	108.236	91.989	95.084	103.587	105.246	100.000	105.637	143.551	142.861	114.862	138.949	132.797	n/a	n/a	n/a	n/a	
001	PWOOLCW	World	Wool, Price index coarse, 23 micron, Australian Wool Exchange spot quote		Index, 2005=100			101.474	92.421	80.929	75.612	74.502	71.183	76.970	96.307	110.397	99.560	81.064	62.024	64.303	60.257	75.307	93.693	80.827	83.450	63.397	52.104	52.954	62.651	106.604	124.195	104.258	100.000	101.880	144.149	133.659	115.218	149.263	145.116	n/a	n/a	n/a	n/a	
001	PRUBBW	World	Rubber, Price index No.1 Rubber Smoked Sheet, FOB Malaysian/Singapore		Index, 2005=100			94.858	74.768	57.111	70.861	63.768	50.522	53.706	65.566	78.904	64.583	57.578	54.986	57.371	55.355	74.966	105.233	93.344	67.762	48.056	42.326	44.478	38.295	50.944	72.115	86.866	100.000	140.286	152.505	174.048	127.964	219.980	177.997	n/a	n/a	n/a	n/a	
001	PHIDEW	World	Hides, Price Index Heavy native steers, over 53 pounds, wholesale dealer`s price		Index, 2005=100			69.951	63.553	58.750	68.758	89.680	77.962	97.438	121.634	133.532	137.135	140.505	121.037	115.575	121.920	132.257	134.274	133.028	134.447	116.836	109.916	122.217	128.883	123.016	104.054	102.261	100.000	105.011	109.897	97.665	68.357	108.190	89.883	n/a	n/a	n/a	n/a	
001	PMETAW	World	Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices		Index, 2005=100			73.769	58.509	49.679	58.640	52.592	47.694	47.916	60.035	92.501	84.563	74.203	62.838	61.024	52.744	62.620	76.002	66.393	67.875	55.549	55.380	62.699	56.266	54.321	60.704	81.705	100.000	156.197	183.312	168.675	120.411	158.185	161.186	n/a	n/a	n/a	n/a	
001	PCOPPW	World	Copper, Price Index grade A cathode, LME spot price, CIF European ports		Index, 2005=100			59.436	47.403	40.302	43.315	37.453	38.549	37.258	48.447	70.714	77.444	72.388	63.607	62.146	52.086	62.710	79.751	62.380	61.885	44.981	42.772	49.355	42.980	42.440	48.398	77.886	100.000	183.092	193.979	189.405	140.495	196.270	203.999	n/a	n/a	n/a	n/a	
001	PALUMW	World	Aluminum, Price Index 99.5% minimum purity, LME spot price, CIF UK ports		Index, 2005=100			93.391	66.442	52.174	75.687	65.856	54.760	60.495	82.351	133.991	102.641	86.266	68.614	66.102	59.980	77.644	94.975	79.283	84.151	71.432	71.559	81.636	76.124	71.089	75.392	90.423	100.000	135.388	138.902	135.643	87.828	109.045	110.759	n/a	n/a	n/a	n/a	
001	PIORECRW	World	Iron Ore, Price Index 67.55% iron content, fine, contract price to Europe, FOB Ponta da Madeira		Index, 2005=100			43.215	43.215	50.000	44.615	40.231	40.862	40.400	38.923	37.385	42.815	50.000	53.477	50.923	44.754	40.723	43.662	46.154	46.385	47.692	42.446	44.292	46.196	45.123	49.154	58.308	100.000	119.000	130.308	216.308	155.385	219.231	223.077	n/a	n/a	n/a	n/a	
001	PTINW	World	Tin, Price Index standard grade, LME spot price		Index, 2005=100			227.179	191.854	173.722	175.859	165.605	156.244	83.428	90.584	95.483	115.561	82.399	75.772	82.653	69.971	73.931	83.915	83.394	76.375	74.963	73.002	73.605	60.789	54.988	66.208	114.836	100.000	118.546	196.276	250.048	184.187	263.226	247.791	n/a	n/a	n/a	n/a	
001	PNICKW	World	Nickel, Price Index melting grade, LME spot price, CIF European ports		Index, 2005=100			44.111	40.284	32.735	31.620	32.158	33.151	26.315	32.970	93.235	90.088	59.982	55.240	47.473	35.920	42.848	55.648	50.779	46.859	31.287	40.618	58.402	40.396	45.902	65.167	93.525	100.000	163.256	251.295	143.062	99.287	140.898	135.338	n/a	n/a	n/a	n/a	
001	PZINCW	World	Zinc, Price Index high grade 98% pure		Index, 2005=100			55.120	61.268	53.949	55.373	66.778	56.744	54.615	57.808	89.840	119.968	109.950	81.226	89.952	69.825	72.306	74.687	74.244	95.245	74.194	77.926	81.685	64.237	56.420	59.974	75.915	100.000	236.586	235.394	136.528	120.126	151.833	152.114	n/a	n/a	n/a	n/a	
001	PLEADW	World	Lead, 99.97% pure, Price index LME spot price, CIF European Ports		Index, 2005=100			92.918	74.497	56.019	43.650	45.358	40.095	41.632	61.204	67.275	69.034	83.079	57.247	55.781	41.806	56.315	64.585	79.449	63.945	54.078	51.496	46.612	48.889	46.414	52.773	90.514	100.000	132.232	264.697	214.839	176.467	210.224	228.866	n/a	n/a	n/a	n/a	
001	PURANW	World	Uranium, Price index u3o8 restricted price, Nuexco exchange spot		Index, 2005=100			113.823	86.598	71.232	82.272	61.834	51.392	60.909	60.216	52.675	36.012	34.863	30.253	30.656	36.079	33.729	41.762	55.868	43.314	37.189	35.857	29.661	30.861	35.187	40.228	64.609	100.000	170.725	355.299	229.781	167.096	148.911	153.952	n/a	n/a	n/a	n/a	
110	NGDP_RPCH	Advanced economies	Gross domestic product, constant prices		Percent change			0.929	1.979	0.240	3.124	4.921	3.876	3.324	3.589	4.738	4.008	3.125	1.463	2.207	1.475	3.422	2.847	2.979	3.470	2.623	3.695	4.158	1.401	1.724	1.932	3.181	2.652	3.005	2.718	0.243	-3.231	2.708	2.167	2.636	2.585	2.507	2.408	
110	NGDP_RPCHMK	Advanced economies	Gross domestic product, constant prices		Percent change (market exchange rates)																																							
110	NGDPD	Advanced economies	Gross domestic product, current prices		U.S. dollars	Billions		8,151.119	8,275.963	8,209.206	8,532.165	8,935.503	9,413.337	11,488.567	13,341.870	15,047.851	15,707.491	17,646.720	18,837.788	20,261.846	20,434.848	21,952.106	24,247.329	24,386.099	23,939.102	23,982.528	25,278.298	25,688.045	25,400.551	26,544.139	29,771.185	33,014.935	34,699.730	36,501.345	39,905.052	42,187.927	39,881.380	41,197.700	42,660.256	44,303.236	46,049.168	47,906.522	49,813.607	
110	NGDP_D	Advanced economies	Gross domestic product, deflator		Index, 2000=100			46.977	51.567	55.621	59.008	62.588	65.657	68.130	70.350	72.995	76.137	79.554	83.806	86.448	88.747	90.723	92.763	94.569	96.226	97.524	98.463	100.000	101.877	103.510	105.326	107.467	109.753	112.139	114.727	117.028	117.841	119.136	120.732	122.295	124.073	126.094	128.267	
